transaccion_id,comercio_id,comercio_nombre,fecha,hora,dia_semana,mes,trimestre,cliente_id,segmento_cliente,categoria_producto,n_items,monto_usd,metodo_pago,estado,canal
TXN-COM001-00158,COM001,Tienda La Esquina de Doña Rosa,2025-05-15,09:25,Thursday,May,Q2,CLI203,Frecuente,Lácteos y huevos,1,5.67,QR Deuna,Completada,Presencial
TXN-COM001-01217,COM001,Tienda La Esquina de Doña Rosa,2025-12-04,08:47,Thursday,December,Q4,CLI298,Frecuente,Bebidas,1,8.0,QR Deuna,Completada,Presencial
TXN-COM002-01161,COM002,Botica Don Jacinto,2025-11-30,16:27,Sunday,November,Q4,CLI332,Nuevo,Medicamentos OTC,1,12.09,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM001-01133,COM001,Tienda La Esquina de Doña Rosa,2025-11-22,10:01,Saturday,November,Q4,CLI138,Nuevo,Víveres básicos,2,3.65,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00843,COM003,Cevichería El Rincón Costeño,2025-09-25,13:56,Thursday,September,Q3,CLI084,Frecuente,Ceviche de camarón,3,9.42,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01335,COM003,Cevichería El Rincón Costeño,2025-12-14,15:55,Sunday,December,Q4,CLI184,Inactivo,Almuerzo del día,1,10.2,Link de Pago Deuna,Completada,Presencial
TXN-COM003-00428,COM003,Cevichería El Rincón Costeño,2025-07-10,13:48,Thursday,July,Q3,CLI190,Frecuente,Arroz con menestra,5,12.05,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01328,COM003,Cevichería El Rincón Costeño,2025-12-13,14:38,Saturday,December,Q4,CLI234,Ocasional,Ceviche de camarón,2,11.15,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01788,COM001,Tienda La Esquina de Doña Rosa,2026-02-28,09:48,Saturday,February,Q1,CLI048,Ocasional,Artículos de limpieza,2,7.1,Pago a Contacto,Completada,Presencial
TXN-COM001-01857,COM001,Tienda La Esquina de Doña Rosa,2026-03-19,07:11,Thursday,March,Q1,CLI272,Nuevo,Granos y harinas,5,3.32,Pago a Contacto,Completada,Presencial
TXN-COM003-00785,COM003,Cevichería El Rincón Costeño,2025-09-14,13:29,Sunday,September,Q3,CLI328,Ocasional,Arroz con menestra,2,7.18,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-01134,COM001,Tienda La Esquina de Doña Rosa,2025-11-22,10:41,Saturday,November,Q4,CLI226,Frecuente,Víveres básicos,1,3.71,QR Deuna,Completada,Presencial
TXN-COM002-01177,COM002,Botica Don Jacinto,2025-12-02,17:41,Tuesday,December,Q4,CLI222,Ocasional,Higiene personal,1,7.89,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM002-00220,COM002,Botica Don Jacinto,2025-06-02,18:07,Monday,June,Q2,CLI177,Nuevo,Antibióticos y receta,1,16.85,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00666,COM002,Botica Don Jacinto,2025-08-22,15:36,Friday,August,Q3,CLI330,Frecuente,Vitaminas y suplementos,1,9.54,Pago a Contacto,Completada,Presencial
TXN-COM001-00242,COM001,Tienda La Esquina de Doña Rosa,2025-05-31,10:17,Saturday,May,Q2,CLI244,Ocasional,Lácteos y huevos,4,4.63,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00523,COM003,Cevichería El Rincón Costeño,2025-08-01,12:49,Friday,August,Q3,CLI221,Nuevo,Ceviche mixto,2,9.29,Pago a Contacto,Completada,Presencial
TXN-COM002-00772,COM002,Botica Don Jacinto,2025-09-11,11:49,Thursday,September,Q3,CLI208,Nuevo,Material de curación,1,10.72,QR Deuna,Completada,Presencial
TXN-COM003-01901,COM003,Cevichería El Rincón Costeño,2026-03-31,15:38,Tuesday,March,Q1,CLI310,Ocasional,Ceviche mixto,3,7.83,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01375,COM003,Cevichería El Rincón Costeño,2025-12-18,12:57,Thursday,December,Q4,CLI132,Frecuente,Mariscos al vapor,2,7.06,Link de Pago Deuna,Completada,Presencial
TXN-COM002-01630,COM002,Botica Don Jacinto,2026-02-04,13:01,Wednesday,February,Q1,CLI122,Inactivo,Medicamentos OTC,1,8.19,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01172,COM001,Tienda La Esquina de Doña Rosa,2025-11-28,10:35,Friday,November,Q4,CLI096,Ocasional,Granos y harinas,1,4.57,Pago a Contacto,Completada,Presencial
TXN-COM001-00266,COM001,Tienda La Esquina de Doña Rosa,2025-06-06,15:46,Friday,June,Q2,CLI130,Ocasional,Bebidas,4,3.9,QR Deuna,Completada,Presencial
TXN-COM003-01856,COM003,Cevichería El Rincón Costeño,2026-03-22,12:27,Sunday,March,Q1,CLI084,Frecuente,Bebidas y jugos,3,13.74,QR Deuna,Completada,Presencial
TXN-COM003-00542,COM003,Cevichería El Rincón Costeño,2025-08-04,13:33,Monday,August,Q3,CLI099,Frecuente,Arroz con menestra,2,9.78,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-00097,COM001,Tienda La Esquina de Doña Rosa,2025-05-05,11:06,Monday,May,Q2,CLI092,Nuevo,Víveres básicos,2,3.1,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01957,COM003,Cevichería El Rincón Costeño,2026-04-11,12:54,Saturday,April,Q2,CLI308,Ocasional,Arroz con menestra,4,8.4,Pago a Contacto,Completada,Presencial
TXN-COM003-01404,COM003,Cevichería El Rincón Costeño,2025-12-22,12:19,Monday,December,Q4,CLI045,Ocasional,Bebidas y jugos,2,7.22,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM001-01909,COM001,Tienda La Esquina de Doña Rosa,2026-03-31,09:44,Tuesday,March,Q1,CLI107,Ocasional,Snacks y confites,4,6.31,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01204,COM001,Tienda La Esquina de Doña Rosa,2025-12-02,15:22,Tuesday,December,Q4,CLI040,Ocasional,Bebidas,5,5.95,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM003-00748,COM003,Cevichería El Rincón Costeño,2025-09-07,13:59,Sunday,September,Q3,CLI299,Ocasional,Ceviche de camarón,2,9.23,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00725,COM002,Botica Don Jacinto,2025-09-02,14:18,Tuesday,September,Q3,CLI063,Nuevo,Vitaminas y suplementos,3,16.26,QR Deuna,Completada,Presencial
TXN-COM001-01115,COM001,Tienda La Esquina de Doña Rosa,2025-11-18,13:22,Tuesday,November,Q4,CLI041,Frecuente,Bebidas,5,5.66,QR Deuna,Completada,Presencial
TXN-COM001-00008,COM001,Tienda La Esquina de Doña Rosa,2025-04-19,19:27,Saturday,April,Q2,CLI001,Ocasional,Artículos de limpieza,2,1.57,QR Deuna,Completada,Presencial
TXN-COM003-00417,COM003,Cevichería El Rincón Costeño,2025-07-08,12:41,Tuesday,July,Q3,CLI057,Frecuente,Arroz con menestra,2,13.85,QR Deuna,Completada,Presencial
TXN-COM003-01918,COM003,Cevichería El Rincón Costeño,2026-04-03,14:01,Friday,April,Q2,CLI281,Inactivo,Almuerzo del día,1,7.21,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01950,COM003,Cevichería El Rincón Costeño,2026-04-10,13:48,Friday,April,Q2,CLI040,Ocasional,Almuerzo del día,4,6.16,QR Deuna,Completada,Presencial
TXN-COM001-00324,COM001,Tienda La Esquina de Doña Rosa,2025-06-19,08:31,Thursday,June,Q2,CLI195,Ocasional,Snacks y confites,1,2.91,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00376,COM002,Botica Don Jacinto,2025-07-01,10:10,Tuesday,July,Q3,CLI208,Nuevo,Medicamentos OTC,5,7.53,Link de Pago Deuna,Completada,Presencial
TXN-COM001-01968,COM001,Tienda La Esquina de Doña Rosa,2026-04-11,11:13,Saturday,April,Q2,CLI286,Frecuente,Snacks y confites,1,5.54,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01051,COM001,Tienda La Esquina de Doña Rosa,2025-11-03,14:34,Monday,November,Q4,CLI066,Ocasional,Víveres básicos,4,1.79,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00105,COM001,Tienda La Esquina de Doña Rosa,2025-05-08,11:13,Thursday,May,Q2,CLI183,Inactivo,Bebidas,2,6.5,Pago a Contacto,Completada,Presencial
TXN-COM001-01391,COM001,Tienda La Esquina de Doña Rosa,2025-12-20,15:35,Saturday,December,Q4,CLI276,Ocasional,Víveres básicos,3,3.97,Pago a Contacto,Completada,Presencial
TXN-COM002-01466,COM002,Botica Don Jacinto,2026-01-02,13:45,Friday,January,Q1,CLI018,Ocasional,Material de curación,3,10.15,QR Deuna,Completada,Presencial
TXN-COM003-00372,COM003,Cevichería El Rincón Costeño,2025-06-29,10:36,Sunday,June,Q2,CLI217,Ocasional,Ceviche mixto,2,9.22,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01126,COM002,Botica Don Jacinto,2025-11-22,14:54,Saturday,November,Q4,CLI227,Inactivo,Antibióticos y receta,3,16.69,QR Deuna,Completada,Presencial
TXN-COM003-00234,COM003,Cevichería El Rincón Costeño,2025-06-03,13:28,Tuesday,June,Q2,CLI183,Inactivo,Bebidas y jugos,3,8.05,QR Deuna,Completada,Presencial
TXN-COM002-01114,COM002,Botica Don Jacinto,2025-11-20,16:58,Thursday,November,Q4,CLI302,Ocasional,Higiene personal,5,17.59,QR Deuna,Pendiente,Presencial
TXN-COM001-00983,COM001,Tienda La Esquina de Doña Rosa,2025-10-21,19:44,Tuesday,October,Q4,CLI110,Frecuente,Snacks y confites,3,5.05,QR Deuna,Anulada,Presencial
TXN-COM002-01225,COM002,Botica Don Jacinto,2025-12-06,17:48,Saturday,December,Q4,CLI273,Inactivo,Vitaminas y suplementos,3,10.33,Pago a Contacto,Completada,Presencial
TXN-COM002-00231,COM002,Botica Don Jacinto,2025-06-03,19:11,Tuesday,June,Q2,CLI079,Ocasional,Antibióticos y receta,2,8.17,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01322,COM003,Cevichería El Rincón Costeño,2025-12-13,10:35,Saturday,December,Q4,CLI053,Inactivo,Almuerzo del día,4,7.74,QR Deuna,Completada,Presencial
TXN-COM001-01438,COM001,Tienda La Esquina de Doña Rosa,2025-12-25,19:16,Thursday,December,Q4,CLI118,Frecuente,Granos y harinas,4,1.15,Link de Pago Deuna,Pendiente,Presencial
TXN-COM001-01979,COM001,Tienda La Esquina de Doña Rosa,2026-04-14,14:07,Tuesday,April,Q2,CLI139,Ocasional,Granos y harinas,4,4.12,Link de Pago Deuna,Completada,Presencial
TXN-COM003-00099,COM003,Cevichería El Rincón Costeño,2025-05-08,10:20,Thursday,May,Q2,CLI175,Ocasional,Mariscos al vapor,2,9.5,QR Deuna,Completada,Presencial
TXN-COM001-00011,COM001,Tienda La Esquina de Doña Rosa,2025-04-20,07:38,Sunday,April,Q2,CLI292,Frecuente,Snacks y confites,2,6.25,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00230,COM002,Botica Don Jacinto,2025-06-03,17:36,Tuesday,June,Q2,CLI272,Nuevo,Material de curación,2,10.41,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01681,COM002,Botica Don Jacinto,2026-02-13,20:11,Friday,February,Q1,CLI333,Frecuente,Vitaminas y suplementos,2,19.47,Pago a Contacto,Pendiente,Presencial
TXN-COM001-01579,COM001,Tienda La Esquina de Doña Rosa,2026-01-18,09:24,Sunday,January,Q1,CLI047,Ocasional,Bebidas,1,3.79,Pago a Contacto,Completada,Presencial
TXN-COM002-01261,COM002,Botica Don Jacinto,2025-12-11,15:37,Thursday,December,Q4,CLI310,Ocasional,Vitaminas y suplementos,5,10.18,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01025,COM003,Cevichería El Rincón Costeño,2025-10-29,12:35,Wednesday,October,Q4,CLI001,Ocasional,Ceviche de camarón,2,5.28,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM002-01056,COM002,Botica Don Jacinto,2025-11-06,10:03,Thursday,November,Q4,CLI266,Nuevo,Material de curación,3,7.85,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00943,COM002,Botica Don Jacinto,2025-10-14,10:01,Tuesday,October,Q4,CLI142,Ocasional,Higiene personal,1,9.32,QR Deuna,Completada,Presencial
TXN-COM002-00722,COM002,Botica Don Jacinto,2025-09-01,11:54,Monday,September,Q3,CLI315,Nuevo,Cosméticos básicos,5,15.62,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00803,COM001,Tienda La Esquina de Doña Rosa,2025-09-16,14:50,Tuesday,September,Q3,CLI147,Ocasional,Artículos de limpieza,3,3.47,QR Deuna,Completada,Presencial
TXN-COM001-01830,COM001,Tienda La Esquina de Doña Rosa,2026-03-10,17:19,Tuesday,March,Q1,CLI187,Nuevo,Lácteos y huevos,5,1.04,QR Deuna,Completada,Presencial
TXN-COM003-01496,COM003,Cevichería El Rincón Costeño,2025-12-31,12:13,Wednesday,December,Q4,CLI140,Inactivo,Ceviche mixto,3,7.18,QR Deuna,Completada,Presencial
TXN-COM002-00817,COM002,Botica Don Jacinto,2025-09-19,18:28,Friday,September,Q3,CLI060,Ocasional,Higiene personal,5,5.59,Pago a Contacto,Completada,Presencial
TXN-COM003-00194,COM003,Cevichería El Rincón Costeño,2025-05-25,15:25,Sunday,May,Q2,CLI303,Ocasional,Arroz con menestra,3,8.36,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01580,COM001,Tienda La Esquina de Doña Rosa,2026-01-18,11:35,Sunday,January,Q1,CLI120,Ocasional,Artículos de limpieza,2,4.44,QR Deuna,Completada,Presencial
TXN-COM001-00384,COM001,Tienda La Esquina de Doña Rosa,2025-07-02,16:23,Wednesday,July,Q3,CLI328,Ocasional,Víveres básicos,1,3.88,QR Deuna,Completada,WhatsApp/Redes
TXN-COM003-00134,COM003,Cevichería El Rincón Costeño,2025-05-14,12:05,Wednesday,May,Q2,CLI200,Nuevo,Ceviche de camarón,2,10.25,QR Deuna,Completada,Presencial
TXN-COM001-00490,COM001,Tienda La Esquina de Doña Rosa,2025-07-21,13:59,Monday,July,Q3,CLI170,Ocasional,Granos y harinas,1,3.42,QR Deuna,Completada,Presencial
TXN-COM003-00369,COM003,Cevichería El Rincón Costeño,2025-06-29,12:50,Sunday,June,Q2,CLI346,Ocasional,Bebidas y jugos,2,7.21,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00082,COM002,Botica Don Jacinto,2025-05-05,14:22,Monday,May,Q2,CLI182,Frecuente,Vitaminas y suplementos,5,9.56,Link de Pago Deuna,Completada,Presencial
TXN-COM002-00263,COM002,Botica Don Jacinto,2025-06-10,11:54,Tuesday,June,Q2,CLI160,Nuevo,Higiene personal,3,12.54,Link de Pago Deuna,Completada,Presencial
TXN-COM003-01931,COM003,Cevichería El Rincón Costeño,2026-04-06,12:21,Monday,April,Q2,CLI100,Frecuente,Arroz con menestra,2,6.2,Link de Pago Deuna,Completada,Presencial
TXN-COM002-01832,COM002,Botica Don Jacinto,2026-03-12,09:16,Thursday,March,Q1,CLI122,Inactivo,Cosméticos básicos,3,9.85,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00226,COM002,Botica Don Jacinto,2025-06-02,19:32,Monday,June,Q2,CLI103,Ocasional,Medicamentos OTC,4,10.27,QR Deuna,Completada,Presencial
TXN-COM003-01867,COM003,Cevichería El Rincón Costeño,2026-03-25,13:57,Wednesday,March,Q1,CLI190,Frecuente,Ceviche de camarón,4,6.43,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00059,COM001,Tienda La Esquina de Doña Rosa,2025-04-28,08:26,Monday,April,Q2,CLI165,Frecuente,Víveres básicos,3,2.43,Pago a Contacto,Completada,Presencial
TXN-COM001-01751,COM001,Tienda La Esquina de Doña Rosa,2026-02-19,10:59,Thursday,February,Q1,CLI198,Inactivo,Lácteos y huevos,3,5.34,Pago a Contacto,Completada,Presencial
TXN-COM002-01480,COM002,Botica Don Jacinto,2026-01-04,11:23,Sunday,January,Q1,CLI095,Nuevo,Antibióticos y receta,1,14.71,Pago a Contacto,Completada,Presencial
TXN-COM002-01462,COM002,Botica Don Jacinto,2026-01-01,17:46,Thursday,January,Q1,CLI315,Nuevo,Vitaminas y suplementos,4,4.99,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00692,COM003,Cevichería El Rincón Costeño,2025-08-28,15:47,Thursday,August,Q3,CLI216,Frecuente,Bebidas y jugos,1,11.33,QR Deuna,Completada,Presencial
TXN-COM001-00079,COM001,Tienda La Esquina de Doña Rosa,2025-05-02,19:38,Friday,May,Q2,CLI278,Ocasional,Lácteos y huevos,3,5.61,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01600,COM002,Botica Don Jacinto,2026-01-27,18:11,Tuesday,January,Q1,CLI329,Ocasional,Cosméticos básicos,4,14.65,QR Deuna,Completada,WhatsApp/Redes
TXN-COM003-01875,COM003,Cevichería El Rincón Costeño,2026-03-26,15:22,Thursday,March,Q1,CLI195,Ocasional,Ceviche de camarón,4,9.81,Link de Pago Deuna,Completada,Presencial
TXN-COM003-00271,COM003,Cevichería El Rincón Costeño,2025-06-11,12:06,Wednesday,June,Q2,CLI246,Inactivo,Ceviche mixto,2,10.68,QR Deuna,Completada,Presencial
TXN-COM001-01726,COM001,Tienda La Esquina de Doña Rosa,2026-02-13,17:53,Friday,February,Q1,CLI134,Ocasional,Víveres básicos,1,6.05,QR Deuna,Completada,Presencial
TXN-COM002-01773,COM002,Botica Don Jacinto,2026-03-01,16:55,Sunday,March,Q1,CLI035,Inactivo,Material de curación,2,9.06,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01757,COM003,Cevichería El Rincón Costeño,2026-02-24,12:09,Tuesday,February,Q1,CLI117,Nuevo,Ceviche mixto,1,7.12,Link de Pago Deuna,Pendiente,Presencial
TXN-COM002-00471,COM002,Botica Don Jacinto,2025-07-19,13:50,Saturday,July,Q3,CLI343,Frecuente,Medicamentos OTC,2,11.35,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00030,COM002,Botica Don Jacinto,2025-04-24,20:37,Thursday,April,Q2,CLI153,Frecuente,Cosméticos básicos,5,19.05,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01895,COM001,Tienda La Esquina de Doña Rosa,2026-03-28,09:44,Saturday,March,Q1,CLI309,Nuevo,Bebidas,4,1.09,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM002-00138,COM002,Botica Don Jacinto,2025-05-15,20:42,Thursday,May,Q2,CLI182,Frecuente,Material de curación,2,21.81,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01858,COM002,Botica Don Jacinto,2026-03-17,08:20,Tuesday,March,Q1,CLI287,Ocasional,Cosméticos básicos,4,7.8,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00868,COM002,Botica Don Jacinto,2025-09-30,11:42,Tuesday,September,Q3,CLI334,Frecuente,Higiene personal,5,17.62,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01050,COM001,Tienda La Esquina de Doña Rosa,2025-11-03,16:57,Monday,November,Q4,CLI301,Frecuente,Bebidas,5,4.77,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-00759,COM001,Tienda La Esquina de Doña Rosa,2025-09-08,14:46,Monday,September,Q3,CLI021,Ocasional,Bebidas,2,2.27,QR Deuna,Completada,Presencial
TXN-COM001-01836,COM001,Tienda La Esquina de Doña Rosa,2026-03-11,11:20,Wednesday,March,Q1,CLI003,Nuevo,Bebidas,5,2.44,QR Deuna,Completada,Presencial
TXN-COM003-01163,COM003,Cevichería El Rincón Costeño,2025-11-21,14:08,Friday,November,Q4,CLI084,Frecuente,Mariscos al vapor,4,7.39,QR Deuna,Completada,Presencial
TXN-COM002-01587,COM002,Botica Don Jacinto,2026-01-23,14:37,Friday,January,Q1,CLI095,Nuevo,Vitaminas y suplementos,3,13.69,QR Deuna,Completada,Presencial
TXN-COM002-01753,COM002,Botica Don Jacinto,2026-02-26,20:24,Thursday,February,Q1,CLI183,Inactivo,Antibióticos y receta,5,20.99,Pago a Contacto,Completada,Presencial
TXN-COM002-00313,COM002,Botica Don Jacinto,2025-06-20,15:17,Friday,June,Q2,CLI329,Ocasional,Material de curación,2,11.06,Pago a Contacto,Pendiente,Presencial
TXN-COM002-01014,COM002,Botica Don Jacinto,2025-10-30,13:36,Thursday,October,Q4,CLI161,Ocasional,Material de curación,5,19.6,QR Deuna,Completada,Presencial
TXN-COM002-00364,COM002,Botica Don Jacinto,2025-06-29,08:06,Sunday,June,Q2,CLI167,Ocasional,Antibióticos y receta,4,7.8,Pago a Contacto,Pendiente,Presencial
TXN-COM002-01239,COM002,Botica Don Jacinto,2025-12-08,13:35,Monday,December,Q4,CLI208,Nuevo,Material de curación,3,17.04,QR Deuna,Completada,Presencial
TXN-COM003-00668,COM003,Cevichería El Rincón Costeño,2025-08-24,13:03,Sunday,August,Q3,CLI128,Inactivo,Bebidas y jugos,5,11.42,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00221,COM003,Cevichería El Rincón Costeño,2025-05-31,11:36,Saturday,May,Q2,CLI264,Ocasional,Almuerzo del día,2,10.01,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00659,COM003,Cevichería El Rincón Costeño,2025-08-23,15:00,Saturday,August,Q3,CLI150,Ocasional,Ceviche de camarón,5,5.49,QR Deuna,Completada,Presencial
TXN-COM002-01749,COM002,Botica Don Jacinto,2026-02-25,15:48,Wednesday,February,Q1,CLI194,Ocasional,Higiene personal,4,5.98,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01194,COM001,Tienda La Esquina de Doña Rosa,2025-12-02,11:21,Tuesday,December,Q4,CLI129,Frecuente,Granos y harinas,3,4.24,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM002-00540,COM002,Botica Don Jacinto,2025-07-30,10:02,Wednesday,July,Q3,CLI039,Nuevo,Medicamentos OTC,2,22.48,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM003-01149,COM003,Cevichería El Rincón Costeño,2025-11-19,15:32,Wednesday,November,Q4,CLI075,Nuevo,Mariscos al vapor,2,12.25,QR Deuna,Completada,Presencial
TXN-COM003-01851,COM003,Cevichería El Rincón Costeño,2026-03-21,11:44,Saturday,March,Q1,CLI017,Ocasional,Arroz con menestra,3,5.31,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01245,COM003,Cevichería El Rincón Costeño,2025-12-05,12:25,Friday,December,Q4,CLI337,Inactivo,Almuerzo del día,5,11.73,Pago a Contacto,Completada,Presencial
TXN-COM002-01569,COM002,Botica Don Jacinto,2026-01-19,11:03,Monday,January,Q1,CLI147,Ocasional,Material de curación,5,4.82,QR Deuna,Completada,Presencial
TXN-COM002-01211,COM002,Botica Don Jacinto,2025-12-04,14:36,Thursday,December,Q4,CLI003,Nuevo,Medicamentos OTC,1,16.49,QR Deuna,Completada,Presencial
TXN-COM001-01816,COM001,Tienda La Esquina de Doña Rosa,2026-03-05,15:22,Thursday,March,Q1,CLI055,Ocasional,Bebidas,4,4.24,QR Deuna,Completada,Presencial
TXN-COM002-01850,COM002,Botica Don Jacinto,2026-03-15,17:29,Sunday,March,Q1,CLI260,Frecuente,Antibióticos y receta,2,11.06,QR Deuna,Completada,WhatsApp/Redes
TXN-COM003-01775,COM003,Cevichería El Rincón Costeño,2026-02-28,12:01,Saturday,February,Q1,CLI197,Nuevo,Bebidas y jugos,3,9.38,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00638,COM003,Cevichería El Rincón Costeño,2025-08-18,14:25,Monday,August,Q3,CLI272,Nuevo,Bebidas y jugos,2,9.08,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-00563,COM001,Tienda La Esquina de Doña Rosa,2025-08-02,08:32,Saturday,August,Q3,CLI265,Inactivo,Lácteos y huevos,2,3.31,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00005,COM003,Cevichería El Rincón Costeño,2025-04-19,12:58,Saturday,April,Q2,CLI051,Inactivo,Almuerzo del día,4,3.78,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00666,COM003,Cevichería El Rincón Costeño,2025-08-24,14:54,Sunday,August,Q3,CLI091,Frecuente,Ceviche de camarón,4,8.99,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00268,COM003,Cevichería El Rincón Costeño,2025-06-10,13:27,Tuesday,June,Q2,CLI100,Frecuente,Ceviche de camarón,3,5.14,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00302,COM001,Tienda La Esquina de Doña Rosa,2025-06-14,07:51,Saturday,June,Q2,CLI240,Frecuente,Bebidas,2,3.72,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00042,COM001,Tienda La Esquina de Doña Rosa,2025-04-25,19:02,Friday,April,Q2,CLI336,Frecuente,Bebidas,2,3.04,QR Deuna,Completada,Presencial
TXN-COM003-00906,COM003,Cevichería El Rincón Costeño,2025-10-07,14:09,Tuesday,October,Q4,CLI049,Ocasional,Almuerzo del día,2,9.04,QR Deuna,Completada,Presencial
